"","date","p_cases","p_cases_recent","p_m_country","recent_p_m_country"
"35","2020/05/01",0.00778908632301533,0,0.00881102055000867,0
"36","2020/05/02",0.00918987220890332,0,0.00987550552916279,0
"37","2020/05/06",0.00932008744890569,0,0.00927827478451999,0
"38","2020/05/07",0.00885136522147016,0,0.00900583579675656,0
"39","2020/05/08",0.00748031241048518,0,0.00764934506260388,0
"40","2020/05/10",0.00835278282022965,0,0.00842371503149044,0
"41","2020/05/11",0.00876446800171354,0,0.00898345631265826,0
"42","2020/05/13",0.00880470627550094,0,0.00902291031458267,0
"43","2020/05/14",0.0111782678124085,0,0.0119515819587379,0
"44","2020/05/15",0.0168755005446554,0,0.0125068775306486,0
"45","2020/05/18",0.0213676090711554,0,0.0213676090711554,0
"46","2020/05/21",0.0211824834631073,0,0.0211824834631073,0
"47","2020/05/25",0.0185622404340373,0,0.0185622404340373,0
"48","2020/05/26",0.0241330721190402,0,0.0241330721190402,0
"49","2020/06/01",0.00188315073922242,0,0.00188315073922242,0
"50","2020/06/02",0.00444900729572469,0,0.00444900729572469,0
"51","2020/06/04",0.0094681542832327,0,0.0094681542832327,0
"52","2020/06/05",0.0226365555831468,0,0.0504350410140035,0
"53","2020/06/06",0.0331624242311748,0,0.0622113278351032,0
"54","2020/06/08",0.0317712935703646,0,0.0585948427348595,0
"55","2020/06/09",0.0264125784952488,0,0.0441355000728128,0
"56","2020/06/12",0.0250442069989077,0,0.041848947084915,0
"57","2020/06/13",0.0264797996971133,0,0.0432864773714923,0
"58","2020/06/15",0.0259723352268363,0,0.042433937061427,0
"59","2020/06/16",0.029481097531049,0,0.0446760578821397,0
"60","2020/06/18",0.0204297347598656,0,0.0435796192377451,0
"61","2020/06/19",0.0194597990080976,0,0.0288426745773098,0
"62","2020/06/22",0.0190091922821011,0,0.025424991079835,0
"63","2020/06/23",0.0190091922821011,0,0.025424991079835,0
"64","2020/06/26",0.0229077746347919,0,0.0213908146565404,0
"65","2020/06/28",0.0250364286273687,0.00227767644602388,0.0226195753112137,0.0466969224963816
"66","2020/07/02",0.0250364286273687,0.00227767644602388,0.0226195753112137,0.0466969224963816
"67","2020/07/03",0.0265197905783356,0.00303187394470728,0.0228739158476863,0.058371153120477
"68","2020/07/04",0.0389691926274565,0.00207177225405033,0.0363238745986636,0.0398867953211041
"69","2020/07/05",0.0397633923306943,0.00380219036055634,0.0378838010298327,0.036397100924819
"70","2020/07/06",0.0397633923306943,0.00380219036055634,0.0378838010298327,0.036397100924819
"71","2020/07/07",0.0377458563976282,0.00354831583193355,0.0369594110746573,0.0339668446871559
"72","2020/07/09",0.0372683847715058,0.00355101745811897,0.0309620781961559,0.0339927064540869
"73","2020/07/12",0.04319506221214,0.00843510356342378,0.0378237477985417,0.0535066736039848
"74","2020/07/13",0.0522519535370359,0.0151517536982952,0.0478659195717399,0.0151517536982952
"75","2020/07/15",0.0522519535370359,0.0151517536982952,0.0478659195717399,0.0151517536982952
"76","2020/07/20",0.00349694111400813,0,0.00349694111400813,0
"77","2020/07/24",0.0195248924735596,0,0.0195248924735596,0
"78","2020/07/28",0.0168688183815333,0,0.0168688183815333,0
"79","2020/07/29",0.0208127057539629,0.0595776757873046,0.0319870533091801,0.0595776757873046
"80","2020/07/30",0.0200213660254577,0.0424643810579372,0.0307708430585476,0.0424643810579372
"81","2020/08/01",0.01540116917675,0.0271231839048432,0.0236930482292143,0.0271231839048432
"82","2020/08/03",0.01540116917675,0.0271231839048432,0.0236930482292143,0.0271231839048432
"83","2020/08/10",0.0135508718313052,0.0253531410707915,0.0210603211803252,0.0253531410707915
"84","2020/08/13",0.0112206291937302,0.00242787377323817,0.0112206291937302,0.00242787377323817
