"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","population"
"95",NA,0,0,980,18,0.00155036401141164,0.001390681976771,0.00172838118853121,875899
"96",NA,3,0,983,18,0.00155028541755263,0.00139060227288144,0.00172830501053068,875899
"97",NA,2,0,985,18,0.00154873931629852,0.00138920628637446,0.00172659272663432,875899
"98",NA,0,0,985,18,0.00154414849772963,0.00138507930756356,0.00172148596114323,875899
"99",NA,0,0,985,18,0.00153971999075774,0.00138109802972065,0.0017165600116152,875899
"100",NA,0,1,985,19,0.00162086621886881,0.00146223440050638,0.00179670735318514,875899
"101",NA,0,0,985,19,0.00161681257282026,0.00145856810464778,0.00179222546228716,875899
"102",NA,0,0,985,19,0.00161311356750453,0.00145522493435244,0.00178813276232456,875899
"103",NA,1,0,986,19,0.00161139239913306,0.00145366606053597,0.00178623243293334,875899
"104",NA,2,0,988,19,0.00161159056431133,0.0014538386834935,0.00178645965089904,875899
"105",NA,2,0,990,19,0.00161196531517563,0.00145417368770141,0.00178687882974734,875899
"106",NA,1,0,991,19,0.00161077945535247,0.00145309780481592,0.001785571793713,875899
"107",NA,1,0,992,19,0.00160962042030684,0.00145204615488112,0.00178429445149483,875899
"108",NA,0,0,992,19,0.00160688561756942,0.00144957605371513,0.00178126658572609,875899
"109",NA,2,0,994,19,0.00160747649091912,0.00145010305319716,0.00178192898991594,875899
"110",NA,0,0,994,19,0.00160492729837642,0.00144779743423723,0.00177911051101626,875899
"111",NA,2,0,996,19,0.00160568049328077,0.00144847389831446,0.00177994912404191,875899
"112",NA,2,0,998,19,0.00160650180040281,0.00144921180918282,0.00178086323775732,875899
"113",NA,1,0,999,19,0.00160571517821165,0.00144849625528501,0.00177999854962135,875899
"114",NA,0,0,999,19,0.00160330353891631,0.00144631778389495,0.00177732879075783,875899
"115",NA,0,0,999,19,0.00160092954369996,0.00144417034129578,0.001774704361808,875899
"116",NA,3,0,1002,19,0.00160346831520726,0.00144645757941042,0.00177752232382896,875899
"117",NA,1,0,1003,19,0.00160287658057567,0.00144591792135247,0.00177687356565493,875899
"118",NA,1,0,1004,19,0.00160227058043505,0.00144536833979901,0.00177620537425406,875899
"119",NA,1,0,1005,19,0.00160166060252723,0.00144481517815139,0.00177553276327715,875899
"120",NA,3,0,1008,19,0.00160424950577381,0.00144714473526087,0.00177840986742186,875899
"121",NA,2,0,1010,19,0.00160521796281827,0.00144801544640084,0.00177948703141192,875899
"122",NA,3,0,1013,19,0.00160767428251151,0.00145022831022216,0.00178221358694409,875899
