"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"720","2020/05/26",0,0,69,4,1.37712857451844e-05,8.78727703171618e-06,2.15821477337081e-05,4.17415316639018e-06,3.42003613515664e-06,31825299
"719","2020/05/27",2,0,71,4,1.36567765672496e-05,8.7063137811348e-06,2.14221024989829e-05,4.15523303315677e-06,3.43253754489129e-06,31825299
"718","2020/05/28",0,0,71,4,1.31482422730707e-05,8.36786344731001e-06,2.06595477997358e-05,4.15523303315677e-06,3.43253754489129e-06,31825299
"717","2020/05/29",2,0,73,4,1.3026750399638e-05,8.27754846421768e-06,2.0500783137427e-05,4.51213030437973e-06,3.72659173017811e-06,31825299
"716","2020/05/30",4,0,77,4,1.32668570236488e-05,8.41790184897866e-06,2.0908950762748e-05,5.20131768223162e-06,4.29009293615775e-06,31825299
"715","2020/05/31",7,0,84,4,1.39887984106155e-05,8.86404995734775e-06,2.20764190087428e-05,6.36705088311624e-06,5.23587533626591e-06,31825299
"714","2020/06/01",2,0,86,4,1.38255834122786e-05,8.74968078283549e-06,2.1846140611764e-05,6.45461305378066e-06,5.32343750693034e-06,31825299
"713","2020/06/02",0,0,86,4,1.33170042767623e-05,8.41800261643387e-06,2.10670643605042e-05,6.11117411373872e-06,5.04284165282453e-06,31825299
"712","2020/06/03",0,0,86,4,1.28260270220585e-05,8.09881797156481e-06,2.03124665535345e-05,5.10280803607229e-06,4.22300483296648e-06,31825299
"711","2020/06/04",0,0,86,4,1.23793008603016e-05,7.8087696010525e-06,1.96249982544253e-05,4.77465263685513e-06,3.95769251968546e-06,31825299
"710","2020/06/05",0,0,86,4,1.19861810664643e-05,7.5535583818261e-06,1.90199809541069e-05,4.77465263685513e-06,3.95769251968546e-06,31825299
"709","2020/06/06",0,0,86,4,1.16456938704309e-05,7.33238416802392e-06,1.84963284268754e-05,2.91804097706567e-06,2.38387474660858e-06,31825299
"708","2020/06/07",0,0,86,4,1.13526186538297e-05,7.14179924229605e-06,1.80461457857848e-05,2.91804097706567e-06,2.38387474660858e-06,31825299
"707","2020/06/08",5,0,91,4,1.17459908056881e-05,7.3833547954419e-06,1.8686397150044e-05,3.1787271557965e-06,2.55029629643521e-06,31825299
"706","2020/06/09",1,0,92,4,1.16303286564763e-05,7.30784884082286e-06,1.85094885791896e-05,3.30514377162776e-06,2.64529136929841e-06,31825299
"705","2020/06/10",4,0,96,4,1.18862157882238e-05,7.46314110016004e-06,1.89306518352159e-05,3.44350549158079e-06,2.72081000331531e-06,31825299
"704","2020/06/11",17,0,113,4,1.36981992815493e-05,8.59781606203349e-06,2.18242239893484e-05,4.81510915608587e-06,3.68393360923555e-06,31825299
"703","2020/06/12",5,1,118,5,1.74391903427083e-05,1.20647146056341e-05,2.52078370479802e-05,4.38832469853635e-06,3.31999223762216e-06,31825299
"702","2020/06/13",12,0,130,5,1.8609280666565e-05,1.28619189136287e-05,2.69248569558341e-05,5.78457925673873e-06,4.40203136614389e-06,31825299
"701","2020/06/14",8,1,138,6,2.28200486819488e-05,1.68221719531235e-05,3.0956443870485e-05,7.10748062960533e-06,5.47356039526598e-06,31825299
