"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"20232","2020/03/31",884,93,11750,864,0.0109870327255603,0.0109469804395826,0.0110272315529173,0.00822024794750129,0.00765903347452126,17282163
"20231","2020/04/01",845,175,12595,1039,0.0122876965236687,0.0122467613953582,0.0123287684787431,0.00880651132633647,0.00822006852979532,17282163
"20230","2020/04/02",1019,134,13614,1173,0.0131413136599424,0.0130996465682584,0.0131831132854716,0.00943694687809168,0.00882244046474515,17282163
"20229","2020/04/03",1083,166,14697,1339,0.0143356735959525,0.0142925486730965,0.0143789286396857,0.0100509897513069,0.00941067638312487,17282163
"20228","2020/04/04",1026,148,15723,1487,0.0152062608161427,0.0151621724684007,0.0152504773633502,0.0106136302013881,0.00994710483647864,17282163
"20227","2020/04/05",904,164,16627,1651,0.0160577902480352,0.0160128398371875,0.0161028668413374,0.0110861128413632,0.0103988146137051,17282163
"20226","2020/04/06",1224,115,17851,1766,0.0167000107061649,0.016654120200864,0.0167460276629655,0.0115894561211817,0.0108782604218934,17282163
"20225","2020/04/07",952,101,18803,1867,0.0169450188766352,0.0168990978276469,0.0169910647099618,0.0117181736684724,0.0110011916564407,17282163
"20224","2020/04/08",777,234,19580,2101,0.0181882783892727,0.018140765136447,0.0182359160860884,0.0115422072519724,0.0108392281167797,17282163
"20223","2020/04/09",969,147,20549,2248,0.0188097508946311,0.0187614525210275,0.0188581736047108,0.0113263867379111,0.0106351538175874,17282163
"20222","2020/04/10",1213,148,21762,2396,0.0196598361686604,0.0196101345416629,0.0197096637637751,0.0113341917049202,0.0106398341757151,17282163
"20221","2020/04/11",1335,115,23097,2511,0.0203387967468384,0.0202878890056681,0.0203898322291506,0.0114394780402265,0.0107317541285842,17282163
"20220","2020/04/12",1316,132,24413,2643,0.0211123044402911,0.0210600501940306,0.0211646883399107,0.0117509528282593,0.0110182320455656,17282163
"20219","2020/04/13",1174,94,25587,2737,0.021428205314143,0.0213755017429987,0.0214810388315428,0.0119097532297511,0.0111579954781317,17282163
"20218","2020/04/14",964,86,26551,2823,0.0214907008262061,0.0214381181131821,0.0215434125123841,0.0117064067981883,0.0109578315185778,17282163
"20217","2020/04/15",868,122,27419,2945,0.0217481980656737,0.0216954329992458,0.0218010914610562,0.0113385125039082,0.0106023777966959,17282163
"20216","2020/04/16",734,189,28153,3134,0.0223893930762118,0.0223358061188897,0.0224431085967018,0.010929964443075,0.0102107257690734,17282163
"20215","2020/04/17",1061,181,29214,3315,0.023233340255739,0.0231783747852263,0.0232884360720148,0.0109007052170306,0.0101723820320219,17282163
"20214","2020/04/18",1235,144,30449,3459,0.0239676850959865,0.0239114329081139,0.0240240696184061,0.0107277460784488,0.00999878639903834,17282163
"20213","2020/04/19",1140,142,31589,3601,0.0246176148659824,0.0245602581128816,0.0246751055670699,0.0107582291540095,0.0100183912066414,17282163
"20212","2020/04/20",1066,83,32655,3684,0.0248069165771701,0.0247493041858725,0.0248646630808292,0.0108462620484404,0.010089701657244,17282163
"20211","2020/04/21",750,67,33405,3751,0.0246610235053782,0.0246038757720725,0.0247183039764465,0.0105129599588895,0.00976907159260108,17282163
"20210","2020/04/22",729,165,34134,3916,0.0251559951807116,0.0250981518552913,0.0252139718167564,0.00995438993853413,0.00923850732592366,17282163
"20209","2020/04/23",708,138,34842,4054,0.0254759345926142,0.0254176955541086,0.0255343070730205,0.00929649201063797,0.00861688957892847,17282163
