"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"122",NA,1,0,271,0,0,0,NA,3.11002948432352e-08,0,96462108
"123",NA,0,0,271,0,0,0,NA,3.11002948432352e-08,0,96462108
"124",NA,0,0,271,0,0,0,NA,1.03667649477451e-08,0,96462108
"125",NA,0,0,271,0,0,0,NA,1.03667649477451e-08,0,96462108
"126",NA,17,0,288,0,0,0,NA,1.86601769059411e-07,0,96462108
"127",NA,0,0,288,0,0,0,NA,1.86601769059411e-07,0,96462108
"128",NA,0,0,288,0,0,0,NA,1.86601769059411e-07,0,96462108
"129",NA,0,0,288,0,0,0,NA,1.86601769059411e-07,0,96462108
"130",NA,0,0,288,0,0,0,NA,1.86601769059411e-07,0,96462108
"131",NA,0,0,288,0,0,0,NA,1.86601769059411e-07,0,96462108
"132",NA,0,0,288,0,0,0,NA,1.86601769059411e-07,0,96462108
"133",NA,24,0,312,0,0,0,NA,4.35404127805293e-07,0,96462108
"134",NA,1,0,313,0,0,0,NA,4.35404127805293e-07,0,96462108
"135",NA,5,0,318,0,0,0,NA,4.87237952544019e-07,0,96462108
"136",NA,2,0,320,0,0,0,NA,5.07971482439509e-07,0,96462108
"137",NA,4,0,324,0,0,0,NA,5.49438542230489e-07,0,96462108
"138",NA,0,0,324,0,0,0,NA,3.73203538118823e-07,0,96462108
"139",NA,0,0,324,0,0,0,NA,3.73203538118823e-07,0,96462108
"140",NA,0,0,324,0,0,0,NA,3.73203538118823e-07,0,96462108
"141",NA,0,0,324,0,0,0,NA,3.73203538118823e-07,0,96462108
"142",NA,0,0,324,0,0,0,NA,3.73203538118823e-07,0,96462108
"143",NA,1,0,325,0,0,0,NA,3.83570303066568e-07,0,96462108
"144",NA,1,0,326,0,0,0,NA,3.93937068014313e-07,0,96462108
"145",NA,1,0,327,0,0,0,NA,1.55501474216176e-07,0,96462108
"146",NA,0,0,327,0,0,0,NA,1.45134709268431e-07,0,96462108
"147",NA,0,0,327,0,0,0,NA,9.33008845297057e-08,0,96462108
"148",NA,0,0,327,0,0,0,NA,7.25673546342155e-08,0,96462108
"149",NA,0,0,327,0,0,0,NA,3.11002948432352e-08,0,96462108
"150",NA,1,0,328,0,0,0,NA,4.14670597909803e-08,0,96462108
"151",NA,0,0,328,0,0,0,NA,4.14670597909803e-08,0,96462108
"152",NA,0,0,328,0,0,0,NA,4.14670597909803e-08,0,96462108
"153",NA,0,0,328,0,0,0,NA,4.14670597909803e-08,0,96462108
"154",NA,0,0,328,0,0,0,NA,4.14670597909803e-08,0,96462108
"155",NA,1,0,329,0,0,0,NA,4.14670597909803e-08,0,96462108
"156",NA,0,0,329,0,0,0,NA,3.11002948432352e-08,0,96462108
"157",NA,2,0,331,0,0,0,NA,4.14670597909803e-08,0,96462108
"158",NA,1,0,332,0,0,0,NA,5.18338247387254e-08,0,96462108
"159",NA,0,0,332,0,0,0,NA,5.18338247387254e-08,0,96462108
"160",NA,0,0,332,0,0,0,NA,5.18338247387254e-08,0,96462108
"161",NA,0,0,332,0,0,0,NA,5.18338247387254e-08,0,96462108
"162",NA,1,0,333,0,0,0,NA,5.18338247387254e-08,0,96462108
"163",NA,1,0,334,0,0,0,NA,6.22005896864705e-08,0,96462108
"164",NA,0,0,334,0,0,0,NA,6.22005896864705e-08,0,96462108
"165",NA,0,0,334,0,0,0,NA,6.22005896864705e-08,0,96462108
"166",NA,1,0,335,0,0,0,NA,7.25673546342155e-08,0,96462108
"167",NA,0,0,335,0,0,0,NA,6.22005896864705e-08,0,96462108
"168",NA,7,0,342,0,0,0,NA,1.34767944320686e-07,0,96462108
