"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"10343","2020/04/24",1,1,167,2,0.000157895811825753,6.0803754396138e-05,0.000410025460429418,0.000107677006467115,5.33636515495929e-05,2172578
"10342","2020/04/25",5,1,172,3,0.000219852736947171,0.000117080686229723,0.000412836886250596,0.000100254081248711,4.73215743375667e-05,2172578
"10341","2020/04/26",4,0,176,3,0.000204409211409047,0.000108602213971088,0.000384735487252517,0.000104899745144371,5.01261075580567e-05,2172578
"10340","2020/04/27",0,0,176,3,0.000187520248258803,9.9436084139493e-05,0.000353632625533741,8.07050259551377e-05,3.42164764070893e-05,2172578
"10339","2020/04/28",35,0,211,3,0.000208289032329502,0.000110289619179147,0.000393367220883137,0.000100935221675801,4.38601707455235e-05,2172578
"10338","2020/04/29",27,0,238,3,0.000218761130032974,0.000115669759330141,0.000413733306703905,0.000117338610369403,5.15181887320676e-05,2172578
"10337","2020/04/30",38,0,276,3,0.000235426342674596,0.000124328518435031,0.000445799270535823,0.000137749839309139,6.04223509519891e-05,2172578
"10336","2020/05/01",0,0,276,3,0.000216998284673883,0.000114445610517373,0.000411446584438985,0.000136938868135947,6.00716624475894e-05,2172578
"10335","2020/05/02",32,1,308,4,0.000296421391435364,0.000183826667209025,0.000477980929723146,0.000167735895817543,7.61396447278238e-05,2172578
"10334","2020/05/03",27,1,335,5,0.000370320541960033,0.00025301773856436,0.000542006677380405,0.000190536887691012,9.15761139006118e-05,2172578
"10333","2020/05/04",0,0,335,5,0.000340275165580656,0.000232250452691353,0.000498544510760618,0.000169660525847612,8.72699281337441e-05,2172578
"10332","2020/05/05",32,1,367,6,0.000412046853651262,0.00029994290537746,0.0005660497600043,0.000200335289074992,0.000107818472647687,2172578
"10331","2020/05/06",30,0,397,6,0.000412380600282327,0.000299929063072398,0.0005669932674986,0.000230552067157914,0.000124687053335625,2172578
"10330","2020/05/07",42,2,439,8,0.000563638251484374,0.000444498300286374,0.000714711571071672,0.000278085387748104,0.000155189915180491,2172578
"10329","2020/05/08",65,0,504,8,0.000599828761463709,0.000472720697921271,0.000761114426893593,0.000350798591898358,0.000199825876534399,2172578
"10328","2020/05/09",116,0,620,8,0.000681858770174464,0.000537000435058727,0.000865793306876907,0.000478372168253581,0.000274006663309685,2172578
"10327","2020/05/10",41,0,661,8,0.000665972474857127,0.000524138034142437,0.000846188042798663,0.000485130283682924,0.000278003082726273,2172578
"10326","2020/05/11",0,0,661,8,0.000604490164061271,0.000475424568867192,0.000768593763081053,0.000460312844561537,0.000265613275662284,2172578
"10325","2020/05/12",141,1,802,9,0.000748883920322066,0.000604875492721779,0.000927177795868985,0.000559560709608622,0.000317452025823736,2172578
"10324","2020/05/13",61,0,863,9,0.000732609000764544,0.000591393483282061,0.000907544575943934,0.000611344196337055,0.000341158269755823,2172578
"10323","2020/05/14",141,0,1004,9,0.000773054719629466,0.000623724150730722,0.000958137662043807,0.000689113618324537,0.000368756880844916,2172578
"10322","2020/05/15",100,1,1104,10,0.000854608277291025,0.000704368233986859,0.00103689415901166,0.000736677058121489,0.000382719685820011,2172578
"10321","2020/05/16",105,0,1209,10,0.000844070687179721,0.000695372149103965,0.00102456695436263,0.000809983445345534,0.000407696392820838,2172578
"10320","2020/05/17",111,1,1320,11,0.000913441079297486,0.00076574228863892,0.00108962847909475,0.00085086774505058,0.000412218361691271,2172578
"10319","2020/05/18",0,0,1320,11,0.000823851593939557,0.00069038708352227,0.000983117246884086,0.00081970548306451,0.000394864579768978,2172578
"10318","2020/05/19",112,0,1432,11,0.000809919790545022,0.000678499632669444,0.000966795021738902,0.000829126776481878,0.000372066086370867,2172578
"10317","2020/05/20",70,1,1502,12,0.00084602123335341,0.000719156006851181,0.000995266563118535,0.00079119632809957,0.000331834224644597,2172578
"10316","2020/05/21",65,0,1567,12,0.000810417969548925,0.000688737078356462,0.000953596526173782,0.000697239323550781,0.000261351636204228,2172578
