"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","population"
"40","2020/04/28",0,0,24,3,0.00266332287926167,0.00152554499363852,0.00464967522346275,97115
"41","2020/04/29",0,0,24,3,0.00262131752113459,0.00150148442467945,0.00457634154152091,97115
"42","2020/04/30",0,0,24,3,0.00258447665184686,0.00147348970765546,0.00453312943364206,97115
"43","2020/05/01",0,0,24,3,0.00255207577885453,0.00145501697243491,0.00447629883664971,97115
"44","2020/05/02",1,0,25,3,0.00262863372469281,0.00149866501435138,0.00461058021133758,97115
"45","2020/05/03",0,0,25,3,0.00260039925221327,0.00147629131420077,0.00458044845611799,97115
"46","2020/05/04",0,0,25,3,0.00257142036659615,0.00145983950315855,0.00452940387449386,97115
"47","2020/05/05",0,0,25,3,0.00254297186979992,0.00144368880295872,0.00447929354119858,97115
"48","2020/05/06",0,0,25,3,0.00251618346303155,0.00142848056437775,0.00443210735764634,97115
"49","2020/05/07",0,0,25,3,0.0024915765132832,0.00141451077641095,0.00438876368075185,97115
"50","2020/05/08",0,0,25,3,0.00246927618661078,0.00139643090835455,0.00436636345506539,97115
"51","2020/05/09",0,0,25,3,0.00244920369321,0.00138507946441945,0.00433086973341835,97115
"52","2020/05/10",0,0,25,3,0.00243118978959808,0.00137489219904986,0.00429901616805347,97115
"53","2020/05/11",0,0,25,3,0.00241503461334737,0.00136575608557308,0.00427044934690414,97115
"54","2020/05/12",0,0,25,3,0.00240053728522204,0.0013575575222886,0.00424481405990554,97115
"55","2020/05/13",0,0,25,3,0.00238750947778995,0.00135019000582167,0.00422177729205448,97115
"56","2020/05/14",0,0,25,3,0.00237578073548956,0.0013387949978324,0.00421598087254724,97115
"57","2020/05/15",0,0,25,3,0.0023651996764664,0.00133283238155205,0.00419720407981273,97115
"58","2020/05/16",0,0,25,3,0.00235563323745413,0.00132744152182102,0.00418022779774611,97115
"59","2020/05/17",0,0,25,3,0.00234696508001125,0.00132255685984376,0.004164845576048,97115
"60","2020/05/18",0,0,25,3,0.00233909372638894,0.00131812121109121,0.00415087733570621,97115
"61","2020/05/19",0,0,25,3,0.00233193070374512,0.00131408471953217,0.00413816607578021,97115
"62","2020/05/20",0,0,25,3,0.00232539882370013,0.00131040388813219,0.00412657482035833,97115
"63","2020/05/21",0,0,25,3,0.00231943064571433,0.00130704071293921,0.00411598389171907,97115
"64","2020/05/22",0,0,25,3,0.00231396713321289,0.00130396192578589,0.00410628852553528,97115
"65","2020/05/23",0,0,25,3,0.00230895649252293,0.00130113834000988,0.00409739681049082,97115
"66","2020/05/24",0,0,25,3,0.00230435317671918,0.00129854428910297,0.00408922792053856,97115
"67","2020/05/25",0,0,25,3,0.0023001170341193,0.00129615714687301,0.00408171060384863,97115
"68","2020/05/26",0,0,25,3,0.00229621258158692,0.00129395691793709,0.00407478189323642,97115
"69","2020/05/27",0,0,25,3,0.00229260838447203,0.0012919258883069,0.00406838600582549,97115
"70","2020/05/28",0,0,25,3,0.00228927652714672,0.0012900483270261,0.0040624734034781,97115
"71","2020/05/29",0,0,25,3,0.00228619216027429,0.00128831023104839,0.0040569999893941,97115
"72","2020/05/30",0,0,25,3,0.00228333311298807,0.00128250274739658,0.00406518435570699,97115
"73","2020/05/31",0,0,25,3,0.00228067955997524,0.00128101229950268,0.0040604600418811,97115
"74","2020/06/01",0,0,25,3,0.00227821373503805,0.00127962729473112,0.00405606995403034,97115
"75","2020/06/02",0,0,25,3,0.00227591968405216,0.00127833877196792,0.00405198568786436,97115
"76","2020/06/03",0,0,25,3,0.00227378305137833,0.00127713866793632,0.00404818168499235,97115
"77","2020/06/04",1,0,26,3,0.00236266253052775,0.00132706050174494,0.00420642029946626,97115
"78","2020/06/05",0,0,26,3,0.00235924720336664,0.00132514218047921,0.00420033974360429,97115
"79","2020/06/06",0,0,26,3,0.00235293925865367,0.0013215991335279,0.00418910924989405,97115
"80","2020/06/07",0,0,26,3,0.00234496589623852,0.00131712065461247,0.00417491369166907,97115
"81","2020/06/08",0,0,26,3,0.0023364824369043,0.00131235566441385,0.004159809970722,97115
"82","2020/06/09",0,0,26,3,0.00232816201134453,0.00130768224704027,0.00414499651068588,97115
"83","2020/06/10",0,0,26,3,0.00232033661821772,0.00130328687952797,0.00413106439296928,97115
"84","2020/06/11",0,0,26,3,0.00231314212652557,0.00129924587678999,0.00411825551505839,97115
"85","2020/06/12",0,0,26,3,0.00230660984418811,0.00129557682386166,0.004106625616725,97115
"86","2020/06/13",0,0,26,3,0.00230071847786123,0.00129226776069555,0.00409613678787671,97115
"87","2020/06/14",0,0,26,3,0.00229542250559,0.00128929311851594,0.00408670798245939,97115
