"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"19700","2020/06/21",1,0,287,6,9.47754753532207e-06,6.87851104551472e-06,1.30586265966471e-05,1.507107859652e-06,7.11480803580533e-07,54045422
"19699","2020/06/22",3,0,290,6,9.44762416157728e-06,6.85612464075878e-06,1.30186668089133e-05,1.52965060853651e-06,7.15520597672689e-07,54045422
"19698","2020/06/23",1,0,291,6,9.35154431989862e-06,6.78575347619415e-06,1.28874975304991e-05,1.45033144619663e-06,6.73207344917529e-07,54045422
"19697","2020/06/24",1,0,292,6,9.25908270610431e-06,6.71783116548417e-06,1.27616503670052e-05,1.04133348223451e-06,4.67741883671365e-07,54045422
"19696","2020/06/25",1,0,293,6,9.17322104130846e-06,6.65493564862294e-06,1.26444474771317e-05,1.07264140387721e-06,4.80546850521697e-07,54045422
"19695","2020/06/26",0,0,293,6,9.06432753872559e-06,6.57535757540164e-06,1.24954472493886e-05,1.07264140387721e-06,4.80546850521697e-07,54045422
"19694","2020/06/27",0,0,293,6,8.96470211127732e-06,6.50252907614129e-06,1.23591733313141e-05,1.03729035104968e-06,4.63698752486533e-07,54045422
"19693","2020/06/28",3,0,296,6,8.96572363697961e-06,6.50272345812958e-06,1.23616206120837e-05,1.12815917169475e-06,4.99058708754518e-07,54045422
"19692","2020/06/29",3,0,299,6,8.9731128475727e-06,6.50772489902925e-06,1.23724889150254e-05,1.21819040427909e-06,5.3358107696178e-07,54045422
"19691","2020/06/30",0,0,299,6,8.89408712671351e-06,6.45006228444752e-06,1.22641894495049e-05,1.18406228714093e-06,5.17955914615978e-07,54045422
"19690","2020/07/01",0,0,299,6,8.81847961295517e-06,6.39472097731808e-06,1.21609031824748e-05,4.06809910118164e-07,1.66271497817488e-07,54045422
"19689","2020/07/02",5,0,304,6,8.89420322453164e-06,6.44929520321799e-06,1.22659683743112e-05,5.5309614736375e-07,2.20042961101276e-07,54045422
"19688","2020/07/03",0,0,304,6,8.82613579908301e-06,6.39960934782444e-06,1.21727231944771e-05,5.20073333651827e-07,2.05523102181712e-07,54045422
"19687","2020/07/04",2,0,306,6,8.81711643910057e-06,6.39274537114637e-06,1.21609008003891e-05,4.79967502621292e-07,1.83920225943538e-07,54045422
"19686","2020/07/05",7,0,313,6,8.9525971572018e-06,6.490649509174e-06,1.23483783473216e-05,6.48049439284466e-07,2.40984433852553e-07,54045422
"19685","2020/07/06",0,0,313,6,8.88588240046054e-06,6.44196362962128e-06,1.2256962406889e-05,6.16340251934793e-07,2.2777820129524e-07,54045422
"19684","2020/07/07",3,0,316,6,8.90119863143944e-06,6.45259859136869e-06,1.22789812436687e-05,6.69537380590578e-07,2.43969420366306e-07,54045422
"19683","2020/07/08",0,0,316,6,8.83115732438885e-06,6.40152004207631e-06,1.21829407977314e-05,6.69537380590578e-07,2.43969420366306e-07,54045422
"19682","2020/07/09",2,0,318,6,8.81776751463394e-06,6.3915140589551e-06,1.21650399615713e-05,7.2499503791532e-07,2.62421168106328e-07,54045422
"19681","2020/07/10",3,0,321,6,8.83384823643173e-06,6.40287368039524e-06,1.21877891958491e-05,7.16685546582702e-07,2.54111676773711e-07,54045422
"19680","2020/07/11",5,0,326,6,8.90529416794147e-06,6.4543637776632e-06,1.22869219878841e-05,7.63238580377831e-07,2.6365880098412e-07,54045422
"19679","2020/07/12",4,0,330,6,8.94716948780065e-06,6.48427743352605e-06,1.23455300400218e-05,8.716891196239e-07,2.9809752106075e-07,54045422
