"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"27567","2020/05/22",1,0,1046,47,0.000307967009846366,0.000295415501491653,0.00032105180220677,4.08473071064446e-06,2.88760937701025e-06,11694721
"27566","2020/05/23",2,0,1048,47,0.000307295369684965,0.000294768881534181,0.000320354183041094,4.67117225584478e-06,3.30303358883425e-06,11694721
"27565","2020/05/24",0,1,1048,48,0.000312620125145322,0.000300134847894823,0.000325624776101057,4.67117225584478e-06,3.30303358883425e-06,11694721
"27564","2020/05/25",3,0,1051,48,0.000312370017829802,0.000299892373364741,0.000325366820583717,5.56280884337038e-06,3.93814417629538e-06,11694721
"27563","2020/05/26",0,0,1051,48,0.000311291767244935,0.00029885544505715,0.000324245604211576,5.56280884337038e-06,3.93814417629538e-06,11694721
"27562","2020/05/27",0,0,1051,48,0.000310269302467452,0.000297872096069041,0.000323182471013755,5.56280884337038e-06,3.93814417629538e-06,11694721
"27561","2020/05/28",0,0,1051,48,0.000309312910912659,0.00029695163158898,0.000322188756280986,4.69186042181678e-06,3.32372175480626e-06,11694721
"27560","2020/05/29",17,0,1068,48,0.000313417794303719,0.000300891317080875,0.000326465764247378,9.68072044350519e-06,6.85893444279597e-06,11694721
"27559","2020/05/30",3,0,1071,48,0.000313390346650513,0.000300863247561486,0.000326439038898087,9.98432348914361e-06,7.07702882174624e-06,11694721
"27558","2020/05/31",5,0,1076,48,0.000313832689143781,0.000301285629069467,0.000326902272369945,9.69026400091829e-06,6.86847800020908e-06,11694721
"27557","2020/06/01",1,0,1077,48,0.000313018923912067,0.000300502704880187,0.000326056455186099,9.68387275019094e-06,6.86208674948173e-06,11694721
"27556","2020/06/02",7,0,1084,48,0.000313898052886228,0.000301344432723494,0.00032697464066368,1.14151927461971e-05,8.08035474535897e-06,11694721
"27555","2020/06/03",2,0,1086,48,0.000313302388711515,0.000300770363730142,0.000326356578337657,1.16977533598929e-05,8.27740669236653e-06,11694721
"27554","2020/06/04",1,1,1087,49,0.000318905369299641,0.000306402205861782,0.000331918741518517,1.14046930192e-05,8.06985501836187e-06,11694721
"27553","2020/06/05",0,0,1087,49,0.000317703423384148,0.000305245158626563,0.000330670159304612,1.14046930192e-05,8.06985501836187e-06,11694721
"27552","2020/06/06",0,0,1087,49,0.000316554190631565,0.000304138790979202,0.000329476405439047,1.05130564316744e-05,7.43474443090074e-06,11694721
"27551","2020/06/07",0,0,1087,49,0.000315483001386324,0.000303107980611216,0.000328363258410491,1.05130564316744e-05,7.43474443090074e-06,11694721
"27550","2020/06/08",0,0,1087,49,0.000314500244749668,0.000302162153986193,0.00032734213283415,1.05130564316744e-05,7.43474443090074e-06,11694721
"27549","2020/06/09",0,0,1087,49,0.000313606604392886,0.000301301966418025,0.0003264137419614,1.05130564316744e-05,7.43474443090074e-06,11694721
"27548","2020/06/10",0,0,1087,49,0.000312797710580091,0.00030052321811768,0.000325573539232608,5.52419640998602e-06,3.89953174291102e-06,11694721
"27547","2020/06/11",0,0,1087,49,0.000312066950350299,0.000299819554214542,0.00032481464311447,4.64635230172128e-06,3.27821363471075e-06,11694721
"27546","2020/06/12",0,0,1087,49,0.000311406998525044,0.000299184457128205,0.000324128865721195,3.18802196183382e-06,2.24742662826408e-06,11694721
"27545","2020/06/13",6,0,1093,49,0.00031252621025508,0.00030025869488921,0.000325294933198994,4.61298820420206e-06,3.24484953719153e-06,11694721
"27544","2020/06/14",1,0,1094,49,0.000312241763864116,0.00029998437311826,0.000324999992791424,2.87138420437911e-06,2.01629753749753e-06,11694721
"27543","2020/06/15",2,0,1096,49,0.000312231928886361,0.000299973887479501,0.000324990879156972,2.86416635669386e-06,2.00907968981228e-06,11694721
"27542","2020/06/16",14,0,1110,49,0.000315626178467258,0.000303233836738031,0.000328524961480169,6.55165587159322e-06,4.58495653776559e-06,11694721
"27541","2020/06/17",15,0,1125,49,0.000319229458621252,0.000306694590264755,0.000332276637692389,1.08080486532099e-05,7.55871931905992e-06,11694721
"27540","2020/06/18",3,1,1128,50,0.000325755688320914,0.000313213428648193,0.000338800187882829,1.16744201647017e-05,8.16856483048724e-06,11694721
"27539","2020/06/19",4,0,1132,50,0.000325850467907431,0.000313302963401547,0.00033890048878793,1.28258352456467e-05,8.97794524467959e-06,11694721
"27538","2020/06/20",14,0,1146,50,0.000328688670137239,0.000316029743038335,0.000341854664810716,1.68412291216688e-05,1.17962177870675e-05,11694721
"27537","2020/06/21",10,0,1156,50,0.000330250122597163,0.00031752893219915,0.000343480963199401,1.96980640922325e-05,1.37979660907496e-05,11694721
"27536","2020/06/22",1,0,1157,50,0.000329083051070609,0.000316404189396236,0.000342269976603633,1.99824919669694e-05,1.39968852987984e-05,11694721
"27535","2020/06/23",2,0,1159,50,0.000328096657749161,0.000315453204804511,0.00034124686383478,2.05486639389266e-05,1.43920399373792e-05,11694721
"27534","2020/06/24",0,0,1159,50,0.000326536269535854,0.0003139498793005,0.000339627253751335,2.05486639389266e-05,1.43920399373792e-05,11694721
"27533","2020/06/25",1,0,1160,50,0.00032531560323394,0.000312773742010579,0.000338360378422953,1.91135025127343e-05,1.33844218446277e-05,11694721
"27532","2020/06/26",2,0,1162,50,0.000324469878412518,0.000311958129815807,0.000337483437470267,1.93865575149499e-05,1.35719681801551e-05,11694721
"27531","2020/06/27",2,0,1164,50,0.000323722827659662,0.000311237912438336,0.000336708559464877,1.93730160111548e-05,1.35584266763601e-05,11694721
"27530","2020/06/28",4,0,1168,50,0.000323617369130103,0.000311134562526135,0.000336600989463819,1.65004239531524e-05,1.15409212852393e-05,11694721
"27529","2020/06/29",1,0,1169,50,0.000322746040779407,0.000310294904336489,0.000335696801278516,1.25201184604831e-05,8.75773712620411e-06,11694721
"27528","2020/06/30",3,0,1172,50,0.000322478083954505,0.000310035360982973,0.000335420173690059,1.24792027952912e-05,8.71682146101224e-06,11694721
"27527","2020/07/01",2,0,1174,50,0.0003219840978266,0.00030955852775912,0.000334908425891862,1.18763125828753e-05,8.2849485819727e-06,11694721
"27526","2020/07/02",1,0,1175,50,0.000321258125862104,0.000308859153008474,0.000334154848341502,8.13432987779969e-06,5.65457854384311e-06,11694721
"27525","2020/07/03",3,0,1178,50,0.000321122851476466,0.00030872722065177,0.000334016176230507,6.09529503833056e-06,4.21410437119108e-06,11694721
"27524","2020/07/04",3,0,1181,50,0.000321028199674043,0.000308634822397695,0.000333919238876939,6.62634946589858e-06,4.57414146538279e-06,11694721
"27523","2020/07/05",5,0,1186,50,0.000321501255655062,0.000309088221136591,0.000334412799710357,7.41557907764744e-06,5.10684507706718e-06,11694721
"27522","2020/07/06",2,0,1188,50,0.000321165528272228,0.000308764070018299,0.000334065089063848,7.95626178517644e-06,5.47651045121986e-06,11694721
"27521","2020/07/07",11,0,1199,50,0.000323251246286859,0.000310767862550559,0.000336236081068415,1.06414250637296e-05,7.30658706289141e-06,11694721
"27520","2020/07/08",6,0,1205,50,0.000323947486716045,0.000311435831937608,0.000336961785985711,1.16959736460209e-05,8.01910097843008e-06,11694721
"27519","2020/07/09",16,0,1221,50,0.000327237770884515,0.000314597185088122,0.000340386258266967,1.54278768940264e-05,1.05538828928014e-05,11694721
"27518","2020/07/10",10,0,1231,50,0.000328779209175943,0.000316077232519221,0.00034199163136429,1.69904285264963e-05,1.16033825251424e-05,11694721
"27517","2020/07/11",9,0,1240,50,0.000329865379284874,0.000317119140120624,0.000343123938874724,1.9108525442036e-05,1.30374101071768e-05,11694721
"27516","2020/07/12",5,0,1245,50,0.000329719495058532,0.000316976613973908,0.000342974656895673,1.9607244274686e-05,1.33651116064505e-05,11694721
"27515","2020/07/13",18,0,1263,50,0.000332885407738163,0.000320017890315244,0.000346270311874887,2.38029294926865e-05,1.61926581574405e-05,11694721
"27514","2020/07/14",39,0,1302,50,0.000341413875401826,0.000328213912870192,0.000355144708210448,3.37562012254814e-05,2.28966005560853e-05,11694721
"27513","2020/07/15",4,0,1306,50,0.000340438586032346,0.000327272676277232,0.000354134149474567,3.39810920163848e-05,2.30359826803006e-05,11694721
"27512","2020/07/16",13,0,1319,50,0.000341437228125428,0.000328229081332714,0.000355176879137664,3.6530798467401e-05,2.47306024644352e-05,11694721
"27511","2020/07/17",8,0,1327,50,0.000340916178274248,0.000327724183073162,0.000354639195433352,3.7230656436215e-05,2.51739344331847e-05,11694721
"27510","2020/07/18",9,0,1336,50,0.000340531686609297,0.000327350628729995,0.000354243491252371,3.8983974611533e-05,2.63286919416857e-05,11694721
"27509","2020/07/19",12,0,1348,50,0.000340862794521324,0.000327664605399639,0.000354592601014007,3.9052753742282e-05,2.63119624057464e-05,11694721
"27508","2020/07/20",26,0,1374,50,0.00034467902224823,0.000331328776447276,0.000358567190124221,4.39620476755839e-05,2.95110830052852e-05,11694721
