"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"19","BR","BRPR",11163018,0.142857142857143,0.142857142857143,0,0,7,0.142857142857143,0.142857142857143,0,0,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
"20","BR","BRRJ",16550024,0.025,0.025,0,0,120,0.025,0.025,0,0,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
"24","BR","BRRS",11247972,0,0,0,0,3,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
"25","BR","BRSC",6819190,0,0,0,0,6,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
"27","BR","BRSP",44396484,0.02,0.02,0,0,50,0.02,0.02,0,0,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
"28","BR","BRTO",1515126,0.11,0.11,0.03,0.03,100,0.11,0.11,0.03,0.03,204453710,0.15,0.15,0,0,100,0.0314685711306753,0.0314685711306753,922,0.00122846098878019,0.00122846098878019,922,0.0430665582998852,0.0430665582998852,0.00110825932647293,0.00110825932647293
