"","countrycode","regioncode","provincecode","population.x","estprop_provs","meanprop_provs","sumreach_provs","population_region","estprop_regs","meanprop_regs","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","population.y","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"24","ES","ESCM","ESCR",495761,NA,NA,0,2032863,0.0732791660279013,0.0729669334368447,6523,0,0,0,0.0729669334368447,0.0732791660279013,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"25","ES","ESCM","ESAB",388167,NA,NA,0,2032863,0.0732791660279013,0.0729669334368447,6523,0,0,0,0.0729669334368447,0.0732791660279013,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"26","ES","ESCM","ESCU",196329,NA,NA,0,2032863,0.0732791660279013,0.0729669334368447,6523,0,0,0,0.0729669334368447,0.0732791660279013,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"27","ES","ESCM","ESGU",257762,NA,NA,0,2032863,0.0732791660279013,0.0729669334368447,6523,0,0,0,0.0729669334368447,0.0732791660279013,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"28","ES","ESCM","ESTO",694844,NA,NA,0,2032863,0.0732791660279013,0.0729669334368447,6523,0,0,0,0.0729669334368447,0.0732791660279013,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"29","ES","ESCN","ESTF",1032983,NA,NA,0,2153389,0.0244338498212157,0.0230818540433925,1678,0,0,0,0.0230818540433925,0.0244338498212157,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"30","ES","ESCN","ESGC",1120406,NA,NA,0,2153389,0.0244338498212157,0.0230818540433925,1678,0,0,0,0.0230818540433925,0.0244338498212157,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"31","ES","ESCT","ESB",5664579,NA,NA,0,7675217,0.0379377431906615,0.0511715477659423,8224,0,0,0,0.0511715477659423,0.0379377431906615,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"32","ES","ESCT","ESL",434930,NA,NA,0,7675217,0.0379377431906615,0.0511715477659423,8224,0,0,0,0.0511715477659423,0.0379377431906615,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"33","ES","ESCT","EST",804664,NA,NA,0,7675217,0.0379377431906615,0.0511715477659423,8224,0,0,0,0.0511715477659423,0.0379377431906615,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"34","ES","ESCT","ESGI",771044,NA,NA,0,7675217,0.0379377431906615,0.0511715477659423,8224,0,0,0,0.0511715477659423,0.0379377431906615,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"35","ES","ESEX","ESCC",394151,NA,NA,0,1067710,0.0309323906319046,0.02984375,2263,0,0,0,0.02984375,0.0309323906319046,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"36","ES","ESEX","ESBA",673559,NA,NA,0,1067710,0.0309323906319046,0.02984375,2263,0,0,0,0.02984375,0.0309323906319046,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"37","ES","ESGA","ESC",1119596,NA,NA,0,2699499,0.0378642470772989,0.0383481914271085,5731,0,0,0,0.0383481914271085,0.0378642470772989,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"38","ES","ESGA","ESLU",329587,NA,NA,0,2699499,0.0378642470772989,0.0383481914271085,5731,0,0,0,0.0383481914271085,0.0378642470772989,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"39","ES","ESGA","ESPO",942665,NA,NA,0,2699499,0.0378642470772989,0.0383481914271085,5731,0,0,0,0.0383481914271085,0.0378642470772989,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"40","ES","ESGA","ESOR",307651,NA,NA,0,2699499,0.0378642470772989,0.0383481914271085,5731,0,0,0,0.0383481914271085,0.0378642470772989,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"41","ES","ESIB","ESPM",1149460,0.0304709141274238,0.0441294642857143,1805,1149460,NA,NA,0,0,0,0,NA,NA,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"42","ES","ESMC","ESMU",1493898,NA,NA,0,1493898,0.019047619047619,0.0224761904761905,2835,0,0,0,0.0224761904761905,0.019047619047619,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"43","ES","ESMD","ESM",6663394,NA,NA,0,6663394,0.0699307116964163,0.0738761239813427,87172,0,0,0,0.0738761239813427,0.0699307116964163,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"44","ES","ESML",NA,NA,NA,NA,NA,86487,NA,NA,0,0,0,0,NA,NA,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"45","ES","ESNC","ESNA",654214,NA,NA,0,654214,0.0432203389830508,0.0454166666666667,1180,0,0,0,0.0454166666666667,0.0432203389830508,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"46","ES","ESPV","ESVI",331549,NA,NA,0,2207776,0.0516778523489933,0.0556449987402368,4470,0,0,0,0.0556449987402368,0.0516778523489933,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"47","ES","ESPV","ESBI",1152651,NA,NA,0,2207776,0.0516778523489933,0.0556449987402368,4470,0,0,0,0.0556449987402368,0.0516778523489933,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"48","ES","ESPV","ESSS",723576,NA,NA,0,2207776,0.0516778523489933,0.0556449987402368,4470,0,0,0,0.0556449987402368,0.0516778523489933,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"49","ES","ESRI","ESLO",316798,NA,NA,0,316798,0.0401606425702811,0.0327777777777778,498,0,0,0,0.0327777777777778,0.0401606425702811,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"50","ES","ESVC","ESA",1858683,NA,NA,0,5003769,0.0275692307692308,0.0329710591133005,8125,0,0,0,0.0329710591133005,0.0275692307692308,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"51","ES","ESVC","ESCS",579962,NA,NA,0,5003769,0.0275692307692308,0.0329710591133005,8125,0,0,0,0.0329710591133005,0.0275692307692308,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
"52","ES","ESVC","ESV",2565124,NA,NA,0,5003769,0.0275692307692308,0.0329710591133005,8125,0,0,0,0.0329710591133005,0.0275692307692308,47026208,0.0568891811903979,0.0495622296243681,27369,0.0394215159825727,0.0440690688126503,156495,0.0448867510030514,0.0420216580934425
