"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","sumreach_provs","population_region","estprop_regs","meanprop_regs","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","population_country","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"30","ES","ESCN","ESGC",1120406,NA,NA,0,2153389,0.0355140186915888,0.0395833333333333,535,0,0,0,0.0395833333333333,0.0355140186915888,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"31","ES","ESCT","ESB",5664579,NA,NA,0,7675217,0.0341772151898734,0.0409615384615385,3160,0,0,0,0.0409615384615385,0.0341772151898734,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"32","ES","ESCT","ESL",434930,NA,NA,0,7675217,0.0341772151898734,0.0409615384615385,3160,0,0,0,0.0409615384615385,0.0341772151898734,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"33","ES","ESCT","EST",804664,NA,NA,0,7675217,0.0341772151898734,0.0409615384615385,3160,0,0,0,0.0409615384615385,0.0341772151898734,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"34","ES","ESCT","ESGI",771044,NA,NA,0,7675217,0.0341772151898734,0.0409615384615385,3160,0,0,0,0.0409615384615385,0.0341772151898734,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"35","ES","ESEX","ESCC",394151,NA,NA,0,1067710,0.0450867052023121,0.04,865,0,0,0,0.04,0.0450867052023121,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"36","ES","ESEX","ESBA",673559,NA,NA,0,1067710,0.0450867052023121,0.04,865,0,0,0,0.04,0.0450867052023121,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"37","ES","ESGA","ESC",1119596,NA,NA,0,2699499,0.0132013201320132,0.024,1212,0,0,0,0.024,0.0132013201320132,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"38","ES","ESGA","ESLU",329587,NA,NA,0,2699499,0.0132013201320132,0.024,1212,0,0,0,0.024,0.0132013201320132,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"39","ES","ESGA","ESPO",942665,NA,NA,0,2699499,0.0132013201320132,0.024,1212,0,0,0,0.024,0.0132013201320132,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"40","ES","ESGA","ESOR",307651,NA,NA,0,2699499,0.0132013201320132,0.024,1212,0,0,0,0.024,0.0132013201320132,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"41","ES","ESIB","ESPM",1149460,0.0266666666666667,0.0334126984126984,450,1149460,NA,NA,0,0,0,0,NA,NA,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"42","ES","ESMC","ESMU",1493898,NA,NA,0,1493898,0,0,375,0,0,0,0,0,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"43","ES","ESMD","ESM",6663394,NA,NA,0,6663394,0.0535162134305875,0.0582837576735882,25226,0,0,0,0.0582837576735882,0.0535162134305875,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"44","ES","ESML",NA,NA,NA,NA,NA,86487,NA,NA,0,0,0,0,NA,NA,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"45","ES","ESNC","ESNA",654214,NA,NA,0,654214,0.0371428571428571,0.0425,350,0,0,0,0.0425,0.0371428571428571,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"46","ES","ESPV","ESVI",331549,NA,NA,0,2207776,0.045014245014245,0.0435,1755,0,0,0,0.0435,0.045014245014245,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"47","ES","ESPV","ESBI",1152651,NA,NA,0,2207776,0.045014245014245,0.0435,1755,0,0,0,0.0435,0.045014245014245,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"48","ES","ESPV","ESSS",723576,NA,NA,0,2207776,0.045014245014245,0.0435,1755,0,0,0,0.0435,0.045014245014245,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"49","ES","ESRI","ESLO",316798,NA,NA,0,316798,0.02,0.02,100,0,0,0,0.02,0.02,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"50","ES","ESVC","ESA",1858683,NA,NA,0,5003769,0.040625,0.0308424908424908,1600,0,0,0,0.0308424908424908,0.040625,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"51","ES","ESVC","ESCS",579962,NA,NA,0,5003769,0.040625,0.0308424908424908,1600,0,0,0,0.0308424908424908,0.040625,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"52","ES","ESVC","ESV",2565124,NA,NA,0,5003769,0.040625,0.0308424908424908,1600,0,0,0,0.0308424908424908,0.040625,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
