"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"129",NA,6211,649,201201,30076,0.0030189005038958,9.31923351757538e-05,66647112
"130",NA,5514,539,206715,30615,0.00310163477151118,8.27342676153769e-05,66647112
"131",NA,4649,626,211364,31241,0.0031713902321829,6.97554606717242e-05,66647112
"132",NA,3896,346,215260,31587,0.00322984737883316,5.84571466502555e-05,66647112
"133",NA,3923,268,219183,31855,0.00328870964431287,5.88622654797105e-05,66647112
"134",NA,3877,210,223060,32065,0.0033468817073424,5.81720630295278e-05,66647112
"135",NA,3403,627,226463,32692,0.00339794168425483,5.1059976912428e-05,66647112
"136",NA,3242,494,229705,33186,0.00344658595259161,4.86442683367886e-05,66647112
"137",NA,3446,428,233151,33614,0.00349829111875095,5.17051661593379e-05,66647112
"138",NA,3560,384,236711,33998,0.00355170678663466,5.34156678837036e-05,66647112
"139",NA,3450,468,240161,34466,0.00360347197039836,5.17651837637016e-05,66647112
"140",NA,3534,170,243695,34636,0.0036564975238537,5.30255534553395e-05,66647112
"141",NA,2711,160,246406,34796,0.0036971744552112,4.06769313575058e-05,66647112
"142",NA,2412,545,248818,35341,0.00373336507064252,3.61906154313183e-05,66647112
"143",NA,-525,363,248293,35704,0.00372548776006978,-7.87731057273719e-06,66647112
"144",NA,2615,338,250908,36042,0.00376472426892256,3.92365088527767e-05,66647112
"145",NA,3287,351,254195,36393,0.00381404373530844,4.93194663858803e-05,66647112
"146",NA,2959,282,257154,36675,0.0038584417581365,4.43980228280559e-05,66647112
"147",NA,2405,118,259559,36793,0.00389452734276018,3.60855846236818e-05,66647112
"148",NA,1625,121,261184,36914,0.00391890949453294,2.4382151772758e-05,66647112
"149",NA,4043,134,265227,37048,0.00397957228814356,6.06627936106219e-05,66647112
"150",NA,2013,412,267240,37460,0.0040097761475396,3.0203859396038e-05,66647112
"151",NA,1887,377,269127,37837,0.00403808945239818,2.83133048585811e-05,66647112
"152",NA,2095,324,271222,38161,0.00406952367268367,3.14342202854941e-05,66647112
"153",NA,1604,215,272826,38376,0.00409359073203352,2.40670593498485e-05,66647112
"154",NA,1936,113,274762,38489,0.00412263925254556,2.90485205120366e-05,66647112
"155",NA,1570,556,276332,39045,0.00414619616225831,2.35569097127569e-05,66647112
"156",NA,1653,324,277985,39369,0.00417099843726162,2.4802275003304e-05,66647112
"157",NA,1871,359,279856,39728,0.00419907167170274,2.80732344411263e-05,66647112
"158",NA,1805,176,281661,39904,0.00422615461567187,2.7082943969125e-05,66647112
