"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"74",NA,259,3,2124,44,0.000188580760198876,2.29954881786765e-05,11263079
"75",NA,102,1,2226,45,0.000197636898400517,9.05613820164096e-06,11263079
"76",NA,281,3,2507,48,0.000222585671289352,2.49487728888344e-05,11263079
"77",NA,133,2,2640,50,0.000234394165218942,1.18084939295907e-05,11263079
"78",NA,0,0,2640,50,0.000234394165218942,0,11263079
"79",NA,284,0,2924,50,0.000259609295113707,2.5215129894765e-05,11263079
"80",NA,148,0,3072,50,0.000272749574072951,1.31402789592437e-05,11263079
"81",NA,262,1,3334,51,0.000296011419257558,2.32618451846072e-05,11263079
"82",NA,204,3,3538,54,0.00031412369566084,1.81122764032819e-05,11263079
"83",NA,124,2,3662,56,0.000325133118572639,1.10094229117988e-05,11263079
"84",NA,134,2,3796,58,0.000337030398170873,1.18972795982342e-05,11263079
"85",NA,145,6,3941,64,0.000349904320124186,1.28739219533131e-05,11263079
"86",NA,0,0,3941,64,0.000349904320124186,0,11263079
"87",NA,224,6,4165,70,0.000369792309900339,1.98879897761527e-05,11263079
"88",NA,144,3,4309,73,0.000382577446185009,1.27851362846696e-05,11263079
"89",NA,132,3,4441,76,0.000394297154445956,1.17197082609471e-05,11263079
"90",NA,106,4,4547,80,0.000403708435322171,9.41128087621511e-06,11263079
"91",NA,141,2,4688,82,0.00041622721460091,1.2518779278739e-05,11263079
"92",NA,228,2,4916,84,0.000436470347051637,2.02431324507268e-05,11263079
"93",NA,64,3,4980,87,0.000442152629844823,5.68228279318648e-06,11263079
"94",NA,97,1,5077,88,0.000450764839703246,8.61220985842326e-06,11263079
"95",NA,134,0,5211,88,0.000462662119301481,1.18972795982342e-05,11263079
"96",NA,0,0,5211,88,0.000462662119301481,0,11263079
"97",NA,113,1,5324,89,0.0004726948998582,1.00327805567199e-05,11263079
"98",NA,105,3,5429,92,0.000482017395065772,9.32249520757157e-06,11263079
"99",NA,114,4,5543,96,0.000492138961291135,1.01215662253634e-05,11263079
"100",NA,179,2,5722,98,0.000508031595978329,1.58926346871934e-05,11263079
"101",NA,55,2,5777,100,0.000512914807753723,4.88321177539463e-06,11263079
"102",NA,70,4,5847,104,0.000519129804558771,6.21499680504771e-06,11263079
"103",NA,86,1,5933,105,0.000526765372062115,7.63556750334433e-06,11263079
"104",NA,42,0,5975,105,0.000530494370145144,3.72899808302863e-06,11263079
"105",NA,65,2,6040,107,0.000536265438606974,5.77106846183002e-06,11263079
"106",NA,61,3,6101,110,0.00054168136439423,5.41592578725586e-06,11263079
"107",NA,129,0,6230,110,0.000553134715649247,1.14533512550165e-05,11263079
"108",NA,64,3,6294,113,0.000558816998442433,5.68228279318648e-06,11263079
"109",NA,39,0,6333,113,0.000562279639519531,3.46264107709801e-06,11263079
"110",NA,38,0,6371,113,0.000565653494927985,3.37385540845447e-06,11263079
"111",NA,61,4,6432,117,0.000571069420715241,5.41592578725586e-06,11263079
"112",NA,54,6,6486,123,0.000575863846821992,4.79442610675109e-06,11263079
"113",NA,0,0,6486,123,0.000575863846821992,0,11263079
"114",NA,131,12,6617,135,0.000587494769414296,1.16309225923036e-05,11263079
