"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"118",NA,290,14,13182,348,0.000103909576943375,2.28597916200718e-06,126860299
"119",NA,203,3,13385,351,0.00010550976235678,1.60018541340502e-06,126860299
"120",NA,191,25,13576,376,0.000107015355528998,1.50559317221852e-06,126860299
"121",NA,276,13,13852,389,0.000109190977076288,2.17562154728959e-06,126860299
"122",NA,236,26,14088,415,0.000111051291152956,1.86031407666791e-06,126860299
"123",NA,193,17,14281,432,0.000112572649698705,1.5213585457496e-06,126860299
"124",NA,263,26,14544,458,0.000114645796318043,2.07314661933754e-06,126860299
"125",NA,295,34,14839,492,0.000116971188913878,2.32539259583489e-06,126860299
"126",NA,218,18,15057,510,0.000118689614628766,1.71842571488815e-06,126860299
"127",NA,174,11,15231,521,0.00012006120212597,1.37158749720431e-06,126860299
"128",NA,123,22,15354,543,0.000121030772598132,9.69570472161665e-07,126860299
"129",NA,109,8,15463,551,0.000121889985455576,8.59212857444077e-07,126860299
"130",NA,84,6,15547,557,0.000122552131143881,6.62145688305527e-07,126860299
"131",NA,81,44,15628,601,0.00012319062877189,6.38497628008901e-07,126860299
"132",NA,119,12,15747,613,0.00012412866849699,9.38039725099497e-07,126860299
"133",NA,51,8,15798,621,0.000124530685522032,4.02017025042642e-07,126860299
"134",NA,76,22,15874,643,0.000125129769716214,5.99084194181191e-07,126860299
"135",NA,150,25,16024,668,0.000126312172731045,1.1824030148313e-06,126860299
"136",NA,55,19,16079,687,0.00012674572050315,4.3354777210481e-07,126860299
"137",NA,114,23,16193,710,0.000127644346794421,8.98626291271787e-07,126860299
"138",NA,44,15,16237,725,0.000127991185012105,3.46838217683848e-07,126860299
"139",NA,48,19,16285,744,0.000128369553976851,3.78368964746016e-07,126860299
"140",NA,20,5,16305,749,0.000128527207712162,1.5765373531084e-07,126860299
"141",NA,60,14,16365,763,0.000129000168918095,4.7296120593252e-07,126860299
"142",NA,20,8,16385,771,0.000129157822653406,1.5765373531084e-07,126860299
"143",NA,39,6,16424,777,0.000129465247437262,3.07424783856138e-07,126860299
"144",NA,89,19,16513,796,0.000130166806559395,7.01559122133237e-07,126860299
"145",NA,23,12,16536,808,0.000130348108355002,1.81301795607466e-07,126860299
"146",NA,14,12,16550,820,0.00013045846596972,1.10357614717588e-07,126860299
"147",NA,31,10,16581,830,0.000130702829259452,2.44363289731802e-07,126860299
"148",NA,42,16,16623,846,0.000131033902103605,3.31072844152764e-07,126860299
"149",NA,28,12,16651,858,0.00013125461733304,2.20715229435176e-07,126860299
"150",NA,0,0,16651,858,0.00013125461733304,0,126860299
"151",NA,68,16,16719,874,0.000131790640033097,5.36022700056856e-07,126860299
"152",NA,85,12,16804,886,0.000132460668408168,6.70028375071069e-07,126860299
"153",NA,47,5,16851,891,0.000132831154686148,3.70486277980474e-07,126860299
"154",NA,33,1,16884,892,0.000133091283349411,2.60128663262886e-07,126860299
"155",NA,46,2,16930,894,0.000133453886940626,3.62603591214932e-07,126860299
"156",NA,56,6,16986,900,0.000133895317399496,4.41430458870352e-07,126860299
