"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"12","BR","BRMG",20869101,0,0,0,0,230,0,0,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"13","BR","BRMS",2651235,NA,NA,NA,NA,10,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"16","BR","BRPB",3972202,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"17","BR","BRPE",9345173,0.10958904109589,0.0977777777777778,0.0180505415162455,0.02,584,0.10958904109589,0.0977777777777778,0.0180505415162455,0.02,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"19","BR","BRPR",11163018,0.0362694300518135,0.075978835978836,0.00259067357512953,0.00317460317460317,386,0.0362694300518135,0.075978835978836,0.00259067357512953,0.00317460317460317,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"20","BR","BRRJ",16550024,0.134782608695652,0.102627450980392,0.00869565217391304,0.004,230,0.134782608695652,0.102627450980392,0.00869565217391304,0.004,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"24","BR","BRRS",11247972,0.024390243902439,0.00666666666666667,0,0,164,0.024390243902439,0.00666666666666667,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"25","BR","BRSC",6819190,0,0,0,0,180,0,0,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"27","BR","BRSP",44396484,0.0123086634053969,0.0220141208440908,0.00365314362622573,0.00612191898703055,6337,0.0123086634053969,0.0220141208440908,0.00365314362622573,0.00612191898703055,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,0.18,0.18,0.04,0.04,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
