"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"15","BR","BRPA",8175113,0.256,0.265,0.02,0.0125,250,0.256,0.265,0.02,0.0125,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"16","BR","BRPB",3972202,0.0133333333333333,0.0133333333333333,0,0,150,0.0133333333333333,0.0133333333333333,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"17","BR","BRPE",9345173,0.2,0.2,0.02,0.02,100,0.2,0.2,0.02,0.02,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"19","BR","BRPR",11163018,0.0267857142857143,0.0542857142857143,0,0,112,0.0267857142857143,0.0542857142857143,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"20","BR","BRRJ",16550024,0.103846153846154,0.0791666666666667,0.00769230769230769,0.005,260,0.103846153846154,0.0791666666666667,0.00769230769230769,0.005,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"24","BR","BRRS",11247972,0.00454545454545455,0.0025,0,0,220,0.00454545454545455,0.0025,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"25","BR","BRSC",6819190,0,0,0,0,90,0,0,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"27","BR","BRSP",44396484,0.00555555555555556,0.005,0,0,540,0.00555555555555556,0.005,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,0.18,0.18,0.04,0.04,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
